rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename,chunk_id
0.15990211,0.0019158768,0.22980249,-0.08486724,1985.2971023681969,204685.77397830237,0.8804568776205615,1.9896862220889213,2131.4268118977993,54196.7426537579,4626.9968668619795,1082274.7025380118,0.06355342158564815,0.0008432806069631799,112.34714673913044,9,0.2137557715177536,0.27373453974723816,0.0004267537,1.0256241e-05,12.916005,173.51207,1.38219,2.430348,2.3746002,5.5534124,0.03740132127847524,0.007452862119595165,0.33486634,0.07711248,0.29655507,0.060461503,0.36092955,0.08720624,0.340337,0.060824934,0.4652218,0.106392674,0.40945947,0.08539654,0.49472386,0.09805826,0.49613932,0.11500589,0.40865856,0.06639351,0.5639796,0.12753105,0.43109873,0.06440673,0.49271876,0.110749416,-148.12239,1103.3939,-0.028541503,47.019024,111.24141,225.9526,0.14446987,9.096249,-38.378265,179.94781,0.11083304,6.1949024,64.70636,175.49881,0.12017678,5.5992045,-17.594744,177.88116,0.004742298,5.683782,46.34358,90.225945,0.00987214,3.5951064,-13.337543,88.54043,0.14054129,2.60607,31.24518,64.92941,0.04451259,2.4316514,-6.9019065,83.16182,0.028241448,2.8025682,7.798291,40.709763,-0.0071121277,1.4492843,14.721505,35.92897,-0.010063266,1.1828103,-15.983152,47.85931,-0.08152424,1.5386099,16.863598,43.93778,-0.035824362,1.240674,1,ai_older_tracks_70.wav,17
0.16594689,0.001689077,0.39385697,-0.24015975,2036.7130041500188,238831.90155820997,0.20567937973622602,0.2275029904554846,2194.6785250582407,68617.72390965457,4859.0769449869795,1128608.3588987174,0.05796079282407408,0.0010015446135700158,112.34714673913044,9,0.19247901439666748,0.2476598620414734,0.00018074542,3.0931417e-07,8.917312,84.70165,1.3181967,2.7695487,2.9984622,10.060272,0.03615933022914588,0.008339931673523593,0.37974396,0.10434508,0.36153504,0.065316185,0.48712465,0.08962145,0.41221556,0.066624194,0.49081013,0.12966937,0.46998304,0.10884112,0.5678132,0.10494128,0.56947905,0.09866895,0.43907052,0.08399034,0.4331547,0.08980523,0.3995989,0.06872085,0.44458404,0.09889761,-153.3801,1364.0524,0.5136129,53.89511,103.35992,330.28088,0.04713961,13.647285,-33.352535,301.27417,-0.29467162,13.314381,71.02737,145.16351,-0.0008743781,6.670624,-15.251506,150.40637,-0.13461767,4.5370398,48.211895,176.25482,0.14123541,6.579907,-15.327657,100.380325,-0.08672592,3.3083634,30.858747,54.53729,0.06562644,2.2179885,-2.2762423,40.649513,-0.019438295,1.4212127,6.5885053,72.94373,-0.032413945,2.114429,16.331194,92.19122,0.0073518003,2.1329312,-5.9097867,94.150406,0.009071178,2.6194859,22.742472,94.244545,0.05375755,2.3188076,1,ai_older_tracks_70.wav,18
0.14581369,0.0034190998,-0.110496104,-0.46162724,2201.8425233598655,580827.1886761321,0.4487876264856521,0.4676783540207752,2177.9443352198064,79089.84156296813,4934.792073567708,1674694.533393615,0.07952428747106481,0.006285322050785003,112.34714673913044,8,0.2657981216907501,0.40101221203804016,0.00051434786,3.778166e-06,9.809679,113.994194,1.4776931,4.6513476,2.8789709,8.784635,0.03381742267133818,0.007625768780168662,0.51155466,0.07567387,0.46686706,0.05638579,0.5606984,0.07973444,0.49566388,0.06550725,0.51299447,0.11543869,0.48782432,0.121584825,0.5111748,0.086124554,0.5640112,0.08883947,0.5057525,0.07913584,0.5431652,0.09743754,0.5173002,0.062185906,0.6032124,0.08650028,-169.28595,3274.1487,-0.07263749,78.44835,94.73346,852.4172,-0.23571813,18.803452,-36.054348,319.885,-0.047568303,8.687859,69.35906,150.19914,0.071411066,5.8205557,-16.383074,210.19176,-0.094408445,4.113217,46.86919,131.75635,-0.03915737,5.2640514,-13.201302,104.12469,-0.10328646,2.7763164,32.158516,49.503834,-0.07753399,1.8623445,-0.76358503,56.138714,0.01791772,1.2462126,4.334314,45.82232,-0.07280826,1.5571501,13.16378,87.05733,-0.10265861,1.4398485,-7.4694858,95.80752,-0.0061161793,2.0652645,19.24392,78.53268,-0.0038329673,1.6649376,1,ai_older_tracks_70.wav,19
0.17373009,0.001913108,0.16221671,-0.095006704,2081.5101224587625,126256.75282404877,-0.13556938648822953,-0.30859124918440983,2146.905045347094,20779.373518728356,4873.183186848958,399524.18485863344,0.05602575231481482,0.0005607533029731572,112.34714673913044,9,0.23758351802825928,0.2517646253108978,0.0003005584,2.981906e-06,12.524551,164.52826,1.2332766,1.9647852,2.320091,4.6604233,0.03565564818121513,0.008406540718636285,0.44682297,0.09698122,0.40496945,0.06484062,0.5368989,0.104716584,0.4007107,0.05227353,0.5257284,0.120168895,0.393985,0.07001126,0.44173807,0.0607147,0.5151303,0.09669175,0.43163282,0.062538594,0.50212246,0.109567024,0.44494933,0.06516191,0.54239374,0.09031538,-133.50824,884.74646,-0.061040584,31.968702,104.962875,158.25238,-0.039242223,6.010452,-43.826626,92.26407,0.008420474,2.770429,73.04386,100.730194,0.09731125,3.9012785,-24.135042,76.18544,0.07020095,2.5920272,52.681614,64.33251,0.098284066,2.2798405,-7.6744256,61.446,0.084212296,1.4514391,26.422287,46.508865,0.06903239,1.513089,-1.3438867,61.02908,-0.037229292,0.9133077,3.313801,26.028519,-0.012738718,0.8045438,12.739608,38.348297,-0.016713182,1.1349152,-4.579553,56.353806,0.010905989,1.3598145,20.02245,56.353043,0.044461463,0.9614005,1,ai_older_tracks_70.wav,20
0.13916644,0.0028611035,0.7771583,-0.13529992,2087.4022691848772,196811.39973483075,-0.046966189334507046,1.222507126423415,2118.908362287992,57192.05745440465,4744.2331949869795,1016938.6812537494,0.07783338758680555,0.002080345549333243,112.34714673913044,9,0.25217342376708984,0.38435474038124084,0.0002029505,1.8212616e-07,9.991304,115.081375,1.3010871,2.0317428,2.367762,6.24244,0.04881771899605667,0.024313906174501985,0.2654515,0.04852887,0.22959954,0.03715239,0.42432553,0.11261148,0.36753994,0.06330999,0.44014713,0.11441812,0.42465016,0.112056024,0.475298,0.10838689,0.5140056,0.12148941,0.40169758,0.09646183,0.4925463,0.14015332,0.38534817,0.08058614,0.45943332,0.124735594,-156.76712,1510.7936,-0.25367725,46.34063,104.14171,200.87611,0.15657729,6.507264,-36.962925,246.56364,0.14664413,9.732278,65.547745,225.83066,-0.061497387,6.202744,-17.98444,120.543564,0.01854097,4.1954412,43.46272,167.90657,-0.11991199,3.1314876,-11.327528,180.55704,0.01896279,4.15888,31.137428,62.252075,-0.0028804187,2.3963745,-6.6108723,181.14963,-0.027842045,2.113553,1.4254919,86.346855,0.0038744432,1.3262299,7.7391796,76.46569,-0.08713239,1.3732764,-17.877886,203.97191,-0.1277631,2.1551194,13.1205015,123.15252,-0.043787394,1.4972826,1,ai_older_tracks_70.wav,21
0.08747229,0.00033618335,-0.66780466,0.17808056,1977.4291265032246,250503.76293220656,1.9386813080217005,6.358008115732476,1937.9139675299002,62854.135680915046,4014.74609375,1145981.8874299526,0.0986667209201389,0.002079396290175709,112.34714673913044,10,0.08817066997289658,0.20961271226406097,0.00016379375,6.789873e-08,7.9861894,85.063,1.3829905,1.4890853,2.1131685,4.9913335,0.11637161493397802,0.075873362830761,0.0877958,0.010196476,0.052557476,0.0052220286,0.16678861,0.07555553,0.1725625,0.025362194,0.40517178,0.1518351,0.2933513,0.06544713,0.3058608,0.07677413,0.42579296,0.136019,0.23555136,0.037860826,0.3441981,0.16775809,0.22257791,0.07205685,0.26637787,0.113912,-212.55925,963.9759,-0.23901254,43.946316,125.16372,269.8464,-0.08680797,12.116581,-50.84197,302.23804,-0.03474324,13.454453,62.356583,171.63528,-0.10309745,6.220996,-19.64683,207.98424,0.2097665,7.4740276,37.42205,116.89317,0.055279303,4.653838,-22.759146,168.29427,0.029883072,5.7779,32.53532,100.80512,-0.07537865,2.7453444,-24.21912,111.768974,-0.04852697,3.8412187,0.09333038,65.09366,0.12747467,1.8281174,4.740806,77.22546,0.06797646,1.3382752,-37.990776,84.605286,0.08775024,2.1045163,7.7518163,85.52154,0.09719755,2.3020442,1,ai_older_tracks_70.wav,22
0.08415833,0.0003266338,-0.3386881,-0.5879991,1770.7683165844658,529954.8069950293,0.8321196372538708,0.7460264769027019,1840.8690169924175,134587.80779463376,3663.63525390625,1947016.0579681396,0.08164921513310185,0.002719619509410138,56.17357336956522,4,0.08152607083320618,0.21475014090538025,0.00023674128,1.4270838e-06,11.358551,140.12425,1.2775885,1.6872911,2.27853,6.1680317,0.11907439962846522,0.09561113909361957,0.09542351,0.013599907,0.0804028,0.012214941,0.27108303,0.1257633,0.26984343,0.035184585,0.49698165,0.17159258,0.35214058,0.07107207,0.356448,0.10430545,0.38160345,0.14687352,0.1816466,0.04590551,0.1614026,0.07698054,0.11315333,0.025082566,0.1946949,0.057686735,-242.66327,2281.7327,0.25348467,71.82334,125.27626,549.22626,-0.18525137,20.392696,-40.47129,492.78653,-0.12876941,18.849846,72.68958,284.08896,0.01890707,8.274506,-6.717242,386.98483,0.038253926,9.414734,38.4658,266.2758,-0.026539855,8.19835,-20.675325,227.58818,-0.038575236,6.1508574,28.784624,100.03644,0.05167699,2.3546584,-18.726698,126.891205,0.010676039,3.527768,-1.9361006,72.61357,0.011366282,2.1595256,6.932661,49.382526,0.044770066,1.4254224,-23.638845,130.52751,0.06743326,3.3896801,14.120616,190.53943,0.105279505,3.0245688,1,ai_older_tracks_70.wav,23
0.07491108,0.00078887295,0.009709799,-1.337126,1788.592105818048,463656.7722376288,0.1726034262731392,-0.15366851444466212,1819.542144266565,125044.75568193487,3733.4686279296875,2066462.5304099172,0.07762541594328703,0.0023026454054197332,56.17357336956522,5,0.09676136076450348,0.3749362826347351,0.0004691049,5.76929e-06,8.9056015,87.96686,1.1736172,1.2903966,3.118627,13.084194,0.10901131834179272,0.0891551009105421,0.15739281,0.027989741,0.10403104,0.0189128,0.34089187,0.12734514,0.32592008,0.041601513,0.47673228,0.17860395,0.33345696,0.06429899,0.32795632,0.07032843,0.5193076,0.107055955,0.2014479,0.023486588,0.15502274,0.082856305,0.16228436,0.038248096,0.36835453,0.15259832,-253.28606,3454.9214,0.28727913,56.244625,118.718544,693.2966,0.14956822,12.636697,-45.86084,835.3565,-0.39617077,14.498969,62.797226,469.5145,-0.17535475,6.3110056,-8.837892,657.2345,-0.088118896,4.7966466,30.673779,167.02412,2.9996589e-05,5.802159,-24.271639,198.11375,0.18519853,3.8982453,27.132492,58.91857,-0.11073127,1.5180178,-16.098349,223.3434,-0.0047890786,2.356745,-4.9312263,62.38986,-0.044853833,1.527341,6.0177135,144.25607,0.04092215,1.6383924,-22.221867,118.47128,0.027531706,2.2981718,12.75863,246.5174,-0.10383347,4.9941273,1,ai_older_tracks_70.wav,24
0.1695758,0.0018758009,-0.10734478,-0.31925774,1987.8899153294478,193663.66713002996,0.011139331861994143,0.08324121598960232,2147.297246973044,45908.17465990587,4757.541910807292,1071703.9386389984,0.057221589265046294,0.0007756983986525542,112.34714673913044,9,0.19773173332214355,0.255405068397522,0.0001561434,1.2106351e-07,8.040937,72.51948,1.3190796,2.6246545,2.7190266,7.9684753,0.042929401992326914,0.007921122145537604,0.3645237,0.0939764,0.34296894,0.059523344,0.5912307,0.1167178,0.4131261,0.05396065,0.5085708,0.12271433,0.38430962,0.093140356,0.38686052,0.083181135,0.43672216,0.098821305,0.38729823,0.08504019,0.45147014,0.10835007,0.38621965,0.06570947,0.45663643,0.10978762,-149.6219,1264.8961,-0.30543515,42.63452,107.72266,270.7004,-0.08215512,9.695746,-41.37929,160.21211,-0.19956626,3.8887045,58.310627,124.97655,-0.08611921,6.458145,-24.462234,107.555534,-0.115798034,3.4335206,52.765545,98.63993,-0.07275516,3.7477734,0.6116267,88.96204,-0.008628863,3.3780546,37.997223,64.71048,-0.035370085,2.0311363,-8.418943,69.95937,0.042376224,2.0182571,4.9496756,50.206497,0.10512646,1.181763,18.202518,48.149693,0.032384567,1.7719423,-5.668659,96.12702,-0.101726905,2.2450628,22.983675,88.147316,-0.1404809,2.0869646,1,ai_older_tracks_70.wav,25
0.17575502,0.0019160312,-0.31225353,-0.23600698,1949.452363532682,236520.7114851292,-0.05743619147356388,-0.2664117137075914,2138.991236070403,48372.005004982,4691.3970947265625,1205202.1676208824,0.05146167896412037,0.0007551616550881839,112.34714673913044,9,0.21497628092765808,0.24905399978160858,0.00015929434,1.6292495e-07,9.242948,97.68314,1.3341937,2.5064619,2.3943067,5.576524,0.03325954211992119,0.0080693065575611,0.39737165,0.07937393,0.39731613,0.0690822,0.5086993,0.10960371,0.4039231,0.06880868,0.45959646,0.11271927,0.41644853,0.099405676,0.472327,0.08989316,0.51647884,0.09215123,0.44231126,0.0683518,0.5316392,0.11945163,0.43419307,0.06667374,0.49899155,0.10314945,-146.80168,1489.4214,0.19692937,45.137035,109.81973,280.7781,-0.005018243,7.2998505,-37.74542,188.03967,0.020303259,4.5257964,62.112484,175.13945,0.22446537,7.2236047,-24.021204,138.6744,0.12880418,5.760961,48.527443,96.0734,0.038296383,3.6526043,-4.4391093,160.10019,-0.118063726,3.4263709,36.593735,43.592434,0.012369078,1.5605681,-6.6362767,61.135204,0.07081731,1.4756926,5.6746683,41.83365,-0.088535756,1.3567313,16.976528,78.42476,-0.057202768,1.9670978,-9.066557,71.42895,0.032567147,1.743727,20.68694,54.55044,0.0411863,1.543338,1,ai_older_tracks_70.wav,26
0.1730391,0.0017027572,-0.18156359,-0.15001607,1965.97663112853,184780.8364571477,0.46338559477516544,0.864402941700495,2128.7698171673583,49719.196642924755,4622.660319010417,1047809.6606168482,0.05506275318287037,0.0005026685153178881,112.34714673913044,9,0.1990615725517273,0.23846910893917084,0.00020434042,7.280983e-07,12.59599,169.34698,1.3495547,2.4334424,2.6086485,6.829077,0.036199462912137825,0.007644805367701518,0.38836575,0.08568221,0.34705314,0.060311195,0.41911882,0.082452714,0.39477926,0.06159316,0.4677641,0.10889922,0.42068785,0.09286575,0.4899658,0.08743754,0.5024572,0.10970451,0.44727072,0.08048721,0.592321,0.11838721,0.4918773,0.06519094,0.55700594,0.107142486,-142.1681,1023.9491,0.26524237,48.481716,112.53398,234.88766,0.030942488,10.697768,-42.086014,148.63829,0.03065954,6.9105687,65.80413,175.04088,-0.086353,6.433111,-19.340462,125.53897,0.025146767,4.496447,46.525814,122.39439,0.09343179,5.621457,-12.67719,97.19049,0.07124915,2.952883,35.648678,60.091316,-0.090088025,2.9386027,-3.3936427,54.340084,-0.0013972565,1.735861,7.309656,40.440376,0.036080256,1.473421,14.59123,24.667025,-0.0018503434,1.0362613,-14.363842,27.769844,0.0525644,1.3164102,16.828543,46.671185,0.087716036,1.37497,1,ai_older_tracks_70.wav,27
0.17697257,0.0015211113,0.03313477,-0.23312306,1987.3485984272886,258107.33144783083,0.15848798943629555,-0.11863144443458973,2194.1922544008003,66437.17232758693,4790.53955078125,1302975.8135974407,0.04992223668981482,0.0008108588076095684,112.34714673913044,9,0.2098953127861023,0.22038120031356812,0.00013254592,7.59565e-08,8.899805,95.87271,1.3516581,2.9205277,2.7005563,7.7626514,0.0454718736738205,0.0100626824157943,0.41525573,0.10188245,0.38376185,0.06511895,0.49561325,0.07923264,0.42998943,0.055914957,0.54088044,0.11902673,0.49274337,0.10242104,0.552004,0.09988057,0.5630174,0.09338059,0.46071208,0.07721046,0.49758318,0.10240417,0.4389267,0.06371163,0.46578392,0.08761789,-154.42047,1392.6986,-0.67842865,61.362675,104.344475,317.55118,-0.3182304,11.615762,-34.307796,286.1284,-0.0728487,8.727979,70.11596,169.57137,-0.012719878,5.7657204,-15.624206,174.75352,-0.06603678,4.748706,50.421116,140.03389,0.16303526,4.459472,-12.477537,84.04784,0.07466449,2.7988987,33.433365,43.578026,0.07138728,1.6045489,-3.544809,60.200558,0.07821414,1.5545458,6.8627906,46.99442,0.04427796,1.2264711,16.973377,70.79809,0.054026935,2.4808414,-8.833338,73.90363,0.06147589,2.3745193,20.919998,77.69525,0.03616832,2.146129,1,ai_older_tracks_70.wav,28
0.1021192,0.0050926297,-0.086650185,-1.2581298,1791.272908217112,473702.1629409731,-0.8880949784510742,0.2555889625282255,1780.6868352226254,202820.875307236,3634.7249348958335,2599308.505588108,0.0735157154224537,0.002833963784456907,112.34714673913044,7,0.24140122532844543,0.6988173127174377,0.0007181767,1.6180373e-06,1.8212371,1.9791937,1.0462893,2.2153902,4.2324023,21.455153,0.04244036308649378,0.02795228356760107,0.27357113,0.035114456,0.23585252,0.034789484,0.41559255,0.099314265,0.3832182,0.07954583,0.41529605,0.16184944,0.38080174,0.14937553,0.39588153,0.10102418,0.3733568,0.11370306,0.294061,0.061095662,0.37954876,0.08351222,0.3295613,0.04872429,0.5264805,0.13892013,-281.30835,19439.062,-1.6468474,53.787273,84.009224,1823.754,-0.29334122,26.629177,-39.096066,1110.4543,0.2707747,16.360497,43.528122,957.08374,-0.30603406,13.393012,-3.3810697,684.7055,0.102304615,5.907093,19.013699,626.0319,-0.26033533,6.7108665,-15.119051,344.79474,0.0066820253,4.2661486,20.307394,291.29193,-0.18155108,3.5661101,-6.686756,212.46123,-0.05776373,3.0539293,3.9003894,142.92606,-0.053488042,2.3846204,14.033176,172.0097,-0.080353394,1.4716675,-0.23856856,157.65509,0.05678073,2.4096453,22.888405,243.8281,-0.019565318,2.3769307,1,ai_older_tracks_70.wav,29
0.04937007,0.00079790363,-1.0363853,-0.6809213,2248.717216147683,343976.71010441566,1.3901936455294617,9.709796912745364,1687.4068178086536,307380.6853376529,4239.847819010417,1579274.5747996697,0.13885950159143517,0.0020477563214318416,129.19921875,1,0.07889238744974136,0.5721520781517029,0.026746642,0.018516274,6.8004994,45.50831,1.1291436,3.2324095,7.8579617,74.35918,-0.03655405950218721,0.008128169572878322,0.8024213,0.043833263,0.7485001,0.04883737,0.58078295,0.037649807,0.52188355,0.057400923,0.45382157,0.03415992,0.5907809,0.0484085,0.5646519,0.05138263,0.57043403,0.03912008,0.6164693,0.034177545,0.57722867,0.043916114,0.62129354,0.048196893,0.7466349,0.053629592,-279.93942,50916.305,2.7498865,170.77365,132.35211,3419.8386,0.64078146,13.995909,-90.58384,3608.742,-0.50095785,15.112334,65.155014,693.71686,0.32275212,2.8218915,-34.092827,637.9227,-0.09644956,4.0898895,15.811843,38.894077,0.076536246,1.05093,-12.502968,168.50531,-0.0019570456,1.7632772,-8.037569,110.184845,-0.04756904,1.1144799,5.2271967,22.92878,0.053889558,0.70660704,-9.132455,86.23911,-0.0285318,0.6266459,-2.494232,32.97541,-0.049753122,0.41908625,-7.5088477,55.30091,-0.02941754,0.53750485,1.0077665,17.537296,-0.01965691,0.3863559,1,ai_older_tracks_71.wav,0
0.15678255,0.0073299343,0.81460017,-0.42510962,1881.867594688279,129824.41100314788,-0.595554287695579,-0.2304096765340553,1503.5257715650444,13307.635438758925,3641.50390625,161363.0974292755,0.11664948640046297,0.002944919532382112,129.19921875,10,0.34595787525177,0.5460750460624695,0.00049035373,4.9660775e-06,9.453601,94.9771,1.068939,0.80011636,2.0483892,4.308973,-0.019077652901707737,0.00348136284946447,0.60193264,0.046828844,0.6635463,0.042473882,0.6762748,0.041344617,0.67420167,0.05399681,0.66035676,0.06082561,0.71106464,0.06441533,0.65394413,0.062486865,0.57795495,0.04972556,0.63564783,0.0492964,0.5874036,0.051459983,0.5676959,0.049308494,0.61347663,0.047454473,-94.92834,635.9886,0.2271021,17.35223,142.7091,254.59123,-0.014696669,9.818368,-84.20245,165.90799,-0.08952507,7.4215503,69.90706,124.305176,0.018654117,2.1014667,-19.017357,152.03932,-0.064082034,4.5716424,8.673772,93.22157,0.057942804,2.5196123,-0.13153994,192.17567,0.025637781,6.1983404,-11.424465,77.07113,0.06566861,1.7649195,9.31419,100.76698,-0.032668624,3.2264354,-8.792382,45.75336,-0.0032838008,1.1019944,-3.0052705,47.73334,0.038532183,1.011239,-2.1107352,59.140995,0.013726354,1.4308251,-0.32559147,56.27794,0.037686087,1.7758417,1,ai_older_tracks_71.wav,1
0.24522284,0.004246052,-0.9347284,0.22910857,2336.9497497709567,355970.9423347362,1.6521857106284323,2.967258790576925,1850.8725762341523,79868.8959770369,4482.2458902994795,958791.3515656772,0.15175148292824073,0.0057640673978502045,129.19921875,9,0.30691617727279663,0.2657245695590973,0.0004485995,1.4007481e-06,9.202684,99.83653,1.4620872,1.6102132,3.5575001,18.165356,0.0027833065012806135,0.004033102728231681,0.3857685,0.0820546,0.31974274,0.06014299,0.38316047,0.09437918,0.4562195,0.104801744,0.48353037,0.10342273,0.44509432,0.08843593,0.38056648,0.097058475,0.336064,0.084699,0.35035107,0.093110494,0.42045006,0.11030651,0.43920326,0.100425705,0.42967278,0.09588943,-47.49213,921.5781,0.30966875,21.595427,122.53281,440.13846,-0.04645737,12.329536,-75.90276,404.52567,0.029990638,15.441451,68.588005,423.8569,-0.052806396,15.895965,-34.134346,299.76852,-0.1735416,10.345408,41.843742,339.70227,0.09365926,9.186114,-30.518852,281.1837,-0.048764795,7.2970805,14.395321,149.07762,0.117295444,3.644304,-3.2207491,99.541885,-0.059880123,3.841203,-3.4444416,68.201805,-0.010434822,1.5915731,4.364863,73.569756,0.047741096,2.3385267,-14.840507,61.015533,-0.0313701,2.4729936,14.762112,100.15738,0.07574912,2.5475357,1,ai_older_tracks_71.wav,2
0.24544194,0.0028616253,-0.44368,-0.44583082,2273.290873511935,260824.59399240057,1.7099973523919143,3.3890026583084394,1870.5979977420748,51323.1033283434,4537.9730224609375,737863.273313269,0.14299180772569445,0.00390692326573678,95.703125,8,0.24081136286258698,0.21795037388801575,0.00061018433,8.5737865e-06,10.062975,107.27773,1.2830737,0.49955216,1.2075148,1.942337,-0.006853345383454664,0.0034004008367809185,0.37702134,0.095908456,0.34821376,0.08454767,0.35372555,0.0894005,0.40676066,0.09718281,0.47821957,0.104685575,0.49971092,0.10263569,0.4291251,0.091794245,0.3675468,0.09479803,0.36129728,0.10474053,0.33298987,0.10075248,0.3245259,0.08821739,0.37175983,0.09390249,-38.00271,307.6363,-0.04201204,9.066166,130.96582,319.20227,-0.0864746,14.392488,-78.08619,264.5132,0.10835482,8.100892,67.10057,228.6566,0.006748218,9.425469,-42.29502,244.60182,-0.027449079,8.42517,42.958378,167.04561,0.040199324,8.0624895,-30.94812,200.6296,0.038931258,6.584608,18.601719,127.23968,0.061352685,4.051935,-4.185242,80.02333,0.0035016558,2.4516377,-4.4915457,70.794876,-0.062981024,2.2826083,9.9784,108.71078,0.009300043,3.5799973,-12.194367,66.59445,0.038443893,2.2579956,16.16499,87.68447,-0.015259846,2.4053762,1,ai_older_tracks_71.wav,3
0.22574386,0.0015274709,-0.26640692,0.04243064,2264.495482669852,198963.95132034735,1.9688209697284365,5.756302511546711,1868.984280188236,37475.811994562304,4495.255533854167,584050.6817731592,0.13587330005787038,0.002131698778300292,103.359375,8,0.21030688285827637,0.17312929034233093,0.0004209979,1.7073692e-06,8.626143,76.48303,1.0616227,0.33980545,1.569721,3.525031,-0.023530732014501555,0.011096643164742048,0.4021204,0.05980973,0.34325516,0.0487301,0.35366815,0.059182283,0.42780134,0.07735676,0.4059437,0.05792548,0.40749264,0.06557924,0.41805652,0.070112415,0.5781376,0.096424066,0.5683647,0.07204155,0.5473718,0.08482546,0.55207,0.09172416,0.48991245,0.082241215,-38.634487,320.47028,-0.16621219,7.949769,133.54504,266.64197,0.13166495,9.394926,-82.54626,192.18001,-0.08189952,7.031057,72.77257,122.69728,0.002349518,4.6536584,-41.00858,290.73923,-0.08083704,7.4067073,48.853134,166.63585,0.04172284,5.38751,-25.92745,208.47504,0.18538791,5.703036,20.239271,102.57368,0.08957453,2.4111469,0.4945688,68.0076,0.042647984,2.3123233,3.5099227,72.53965,0.060584903,2.2541273,14.895521,52.586643,0.04328901,1.6848632,-12.95604,39.98006,0.0885296,1.1081613,14.983659,55.973484,-0.06032682,2.357057,1,ai_older_tracks_71.wav,4
0.29291293,0.0021536346,-1.089549,2.2527556,2292.551943647291,35998.88450976643,1.4634138001668988,2.95019940935164,1979.1061817010423,7394.523662761164,4756.5948486328125,83137.84352503717,0.1277737087673611,0.0006265054790326107,184.5703125,12,0.28953245282173157,0.15843366086483002,0.00063682604,2.2753477e-06,5.7159715,40.961304,0.9658631,0.30404657,2.4338152,7.23466,-0.006945139008244771,0.003813616018082853,0.3791215,0.060320694,0.3992863,0.060241476,0.40035838,0.07097527,0.47035,0.09821151,0.4545788,0.099608846,0.3739207,0.0720782,0.41310254,0.0792417,0.40673664,0.08189597,0.42519423,0.102798745,0.48910758,0.09104489,0.62060267,0.08352804,0.50165933,0.07880998,-7.2556634,178.22893,0.25912955,3.3893082,127.991806,93.29181,0.107862554,1.1396935,-74.26938,77.8631,0.08666645,2.6823657,75.012955,74.71989,0.065762214,2.8933003,-40.828335,119.451935,-0.042596385,3.1606922,49.421974,68.8245,0.037063457,1.7786008,-20.61783,95.97593,0.03214603,2.9993937,27.868382,64.862366,0.08318906,1.9754853,5.0636334,65.92614,-0.03615907,1.6086527,5.5794415,41.05022,0.008295231,1.1093172,12.969552,36.906666,0.02728809,1.0997556,-12.673098,33.69488,-0.03805955,0.9351372,16.97195,39.950237,0.0081105055,1.0848126,1,ai_older_tracks_71.wav,5
