rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename
0.25053832,0.006588815,-0.85989076,0.39834714,1466.9291702737542,211857.69028715102,1.9853175217356998,6.592044729614386,1563.1023623201684,120196.9927083673,3046.806576377467,1237603.5662575176,0.07138203245936532,0.001241174120834869,92.28515625,46,0.41115474700927734,0.3239884078502655,0.00016689823,2.5226486e-06,29.09526,897.6613,1.107259,0.6864368,2.472898,8.444873,0.041839107798455705,0.011305785350694703,0.24851905,0.06730652,0.21081486,0.05044166,0.27294633,0.06386102,0.3321636,0.054248575,0.5667352,0.13185179,0.43048266,0.09080914,0.23270328,0.038656984,0.28639734,0.072893105,0.44251603,0.0891713,0.5329345,0.11751575,0.33888626,0.074433975,0.30935174,0.08404813,-83.39671,2073.1973,0.05164113,27.273056,158.53116,455.5095,0.12127781,15.520087,-45.42405,280.62738,0.004399297,5.6764183,55.148766,576.28815,-0.0088594835,10.628588,-22.615707,231.56177,0.027277693,6.079284,26.783947,351.55597,-0.035820995,9.483717,-12.6726055,159.95503,0.03670218,4.2397985,15.190807,101.0958,0.008387852,3.1299734,5.2491884,85.54339,-0.005757612,2.0059876,1.619222,80.65425,0.0032092491,1.9207073,6.4618263,71.252945,-0.005820989,1.7799448,-5.971966,56.513763,-0.0049522906,1.6361655,10.745638,63.1239,-0.017295424,1.7715048,1,ai_older_tracks_80.wav
0.13509326,0.003630044,-0.27567574,-1.2060287,2227.3560425192254,385224.8149193624,1.3684534630062484,3.445998807902603,2011.5001567680556,56459.500300180465,4698.729920756337,883670.6699713969,0.09388491981907894,0.006521601122463296,92.28515625,40,0.2671329081058502,0.4459870755672455,0.00036358528,6.23319e-07,10.307414,169.28825,1.3916296,2.2060797,2.799394,10.229485,0.10349553850710522,0.0375906162616081,0.5471299,0.12981673,0.35603702,0.056153715,0.38820255,0.080130376,0.36610875,0.07183443,0.31173936,0.057156064,0.33478382,0.09228497,0.33759633,0.07021435,0.4897778,0.11035448,0.42876962,0.1255171,0.4267969,0.11254518,0.4023955,0.07458434,0.4442557,0.071548425,-152.46867,2138.6885,0.02683652,56.502865,99.696396,680.38513,-0.013250268,16.897532,-54.751728,480.9418,0.035607625,16.506895,53.440742,443.41843,0.06461825,9.666472,-33.294056,261.9733,0.0063604144,7.9623237,33.169094,318.74805,0.027219595,6.5916743,-22.07748,227.02708,-0.019240234,4.9936733,16.498363,172.28052,0.011485246,4.7435713,-7.2077146,209.61925,0.032411404,4.294471,-0.17409664,154.3061,0.0054927683,3.247941,9.181628,135.56148,0.004365685,2.9021099,-9.217542,89.566055,0.002947997,2.139325,17.285326,99.12769,0.009153987,2.570949,1,ai_older_tracks_81.wav
0.12192885,0.003734745,0.7981937,-0.17364264,2115.7300183991433,686020.1832355388,0.22609263565772333,-0.43550519777742513,2000.1203984153265,159244.41991195604,4486.614536722378,2370671.707644461,0.09820651122291021,0.003407845774424434,161.4990234375,81,0.2829057574272156,0.5012149214744568,0.0002192493,7.245527e-08,3.090869,20.469864,1.5424174,3.5558372,3.4725046,19.510748,-0.0024974772786436543,0.053828860580742356,0.49424616,0.12150808,0.33511728,0.06275102,0.3219602,0.07983472,0.3827457,0.09088543,0.35161892,0.072289236,0.3579127,0.11981375,0.25950944,0.051546976,0.3024985,0.07430988,0.4325303,0.13838355,0.30500793,0.072628185,0.31052384,0.1148667,0.28514573,0.05178458,-181.41725,3714.945,0.10337905,98.41727,103.50462,893.2242,-0.05149591,19.203484,-33.172005,820.23145,-0.046559148,26.104752,58.695415,390.03064,0.0144383665,10.397296,-19.339003,479.95877,-0.017375376,11.011518,43.51445,257.55798,0.05236331,5.9667797,-12.025472,302.1368,-0.034270804,6.272766,7.9312325,218.9627,-0.018299334,4.6651077,-12.750943,142.97124,-0.00803065,2.479899,-6.836248,148.83089,0.0024903433,2.381368,-7.1781697,162.2815,0.00020445907,2.5187407,-3.2128127,169.33795,-0.006076587,4.0418754,2.9079764,183.1717,0.016639534,2.8139434,1,ai_older_tracks_82.wav
0.2179349,0.008299424,0.58567625,0.00894928,2127.2771415636203,487259.13005328714,0.6403926831044893,0.5983978040362574,1952.491280882299,98085.21713870547,4431.4565369219235,1486719.4246899358,0.11797472124129257,0.004641838990272787,184.5703125,87,0.4341740012168884,0.4180201292037964,0.00028605224,1.9309645e-07,11.442431,243.06868,1.556068,1.6095647,1.7960185,4.49174,0.015931441192573094,0.005583456528975057,0.4849872,0.09289856,0.45649323,0.078976706,0.45195627,0.07315711,0.48503107,0.081791304,0.5866197,0.086803995,0.59205794,0.09754492,0.46098867,0.07430598,0.42093083,0.085832745,0.40086323,0.08693862,0.37934497,0.083917186,0.40399355,0.0799158,0.4803186,0.09651535,-86.957695,1447.5923,0.05679073,54.601322,114.9748,757.5081,0.007314962,27.789806,-43.47006,624.13824,-0.03623386,26.431557,60.519024,769.57556,0.027672458,31.42515,-27.918083,556.6937,-0.029548438,19.17437,41.20252,332.34186,0.0054329853,12.123362,-23.71656,382.09174,-0.018478414,12.771621,17.638815,144.63576,-0.0065173204,5.1902575,-0.8317225,129.6751,-0.015000843,3.75766,-2.4389613,117.96771,-0.01781253,3.622408,10.989392,141.2475,-0.009029366,5.431646,-7.351413,114.57875,-0.015674531,4.1263275,16.316965,105.31101,-0.002842489,3.438656,1,ai_older_tracks_83.wav
0.097859435,0.003265083,0.28026065,-0.532985,2160.723495952279,511388.7598166224,1.2150398199433463,2.6246756670834754,1864.0559628592284,50376.42348862999,4329.682152337703,986870.03079168,0.12000040816079721,0.0073248286546747764,172.265625,85,0.2505039572715759,0.583907961845398,0.00072367303,3.0383253e-06,4.317801,20.13819,1.5812804,5.3094873,3.047542,11.475626,0.004802884924654811,0.03405403314948958,0.25266355,0.057059765,0.35968024,0.11836162,0.27338216,0.08437482,0.28025082,0.07880187,0.33782002,0.10528235,0.30211386,0.07814963,0.38170335,0.1370243,0.29352543,0.090337604,0.3675634,0.10067999,0.41861764,0.13993415,0.28429642,0.056591094,0.33398956,0.109726116,-199.10954,6079.5513,0.015895313,178.38057,92.807816,1076.7814,0.0021514508,29.823744,-52.218594,748.13776,0.006811533,21.571772,46.884975,523.82245,0.01626386,17.199434,-28.154757,432.44022,0.00462158,12.811904,28.238028,293.15683,0.011332202,10.410701,-12.653061,260.69827,0.010639961,6.4456935,12.009972,179.6527,0.01181941,5.122135,-6.1259685,234.16965,0.02749821,4.5824976,1.3430867,163.49698,0.031029964,3.7994313,7.5260468,129.15935,0.013668952,3.506546,-9.158209,149.90816,-0.00070078525,3.398436,10.8213415,124.87265,-0.02236607,2.703342,1,ai_older_tracks_84.wav
0.21031588,0.013528062,-0.12465965,-1.3670459,2209.00545132003,803045.5034815641,0.7731815236219874,0.6806988841197672,1974.0115439530546,107219.72084218902,4571.797354966863,2024342.6610658509,0.12244181441079721,0.01048912963230492,143.5546875,68,0.4064813554286957,0.5530261993408203,0.0003978737,8.263632e-07,9.240084,137.85423,1.6777304,2.5951326,2.2448542,6.401865,-0.024314843440167194,0.009985215340834862,0.44458744,0.0912701,0.40312323,0.07605007,0.42381373,0.07971978,0.47049525,0.086801715,0.5773626,0.11529866,0.54123986,0.10636621,0.4749496,0.090910845,0.4768247,0.09087379,0.47511896,0.09467243,0.4504694,0.092359304,0.43474567,0.08749552,0.49214083,0.09713561,-127.81736,4618.355,0.13175079,157.3125,107.27085,1140.5212,-0.04158074,32.93544,-43.298855,654.60266,-0.0695953,22.725822,48.300888,923.53143,0.01990691,23.841763,-28.2789,731.6635,-0.03244576,21.439249,44.346703,371.59634,0.02908981,11.4921875,-27.347754,282.03677,-0.029138252,8.333093,14.039597,252.81894,-0.021776168,5.7719517,-5.918603,173.73624,-0.03335449,4.12532,-3.9509678,143.37509,-0.027196717,3.4805503,11.042577,125.89825,-0.03903298,3.5740857,-7.896247,119.447105,-0.032680575,2.993945,21.474474,137.60188,0.004585703,3.76965,1,ai_older_tracks_85.wav
0.15907817,0.008400331,-0.41599023,-1.0013714,2121.5713389111456,478745.9750588014,1.0850798163603999,2.167562223982495,2014.45272898828,154065.8333083532,4678.055045774478,1604607.3584256556,0.07842696340460527,0.008312897948210999,161.4990234375,77,0.3529652953147888,0.5761527419090271,0.0003841263,1.1156174e-06,20.41948,580.3988,1.1680462,1.3258802,2.7991652,10.642822,0.10664783090973956,0.04127141252799661,0.7480968,0.07828412,0.5653415,0.09118867,0.5352693,0.09163874,0.5382565,0.09155935,0.5223989,0.09502522,0.49189112,0.08614917,0.5327894,0.05595954,0.6244113,0.061295494,0.502409,0.05131461,0.50428784,0.06104564,0.56810683,0.07752764,0.7170716,0.07699515,-171.5877,8765.457,-0.0568778,33.87939,94.83209,590.4152,-0.012234637,16.176062,-51.779255,491.90692,-0.09805051,12.392833,34.522106,1428.0608,-0.036964323,7.4631476,-37.514,274.8771,-0.012675474,7.1124325,31.463377,827.41284,-0.049271908,4.0613155,-15.838637,175.56418,-0.024986943,3.4062047,22.58505,268.28085,-0.042344015,2.7521288,1.7006642,133.68523,-0.0060352525,2.2726407,6.6276546,97.007034,-0.009422834,2.1751258,14.316849,124.06616,-0.013535053,2.1469269,-3.3849757,85.61085,-0.007694001,1.4886017,21.736156,120.026726,-0.011930726,1.2835199,1,ai_older_tracks_86.wav
0.14482763,0.006197436,0.07374698,-1.1417964,1830.5083396672596,934220.439148685,0.9949795679178439,1.5518627897385189,1958.575301164858,180639.65724425967,4067.0420738196594,3192923.3999857465,0.07474595769640092,0.008064093381018773,123.046875,53,0.30057474970817566,0.5435689091682434,0.0003188381,7.978829e-07,8.860622,105.729454,1.9350935,9.8749895,3.2701542,14.69861,0.007970169029113678,0.004544291203827341,0.46045107,0.07879942,0.4526455,0.09172553,0.39179265,0.061088644,0.46609527,0.08938932,0.45746416,0.10094902,0.5046185,0.10330975,0.56535333,0.10662868,0.5081078,0.07965274,0.5689038,0.11714737,0.50760067,0.101219036,0.52188814,0.07696398,0.5702996,0.10126128,-211.7038,6929.71,0.044423923,249.3036,96.79644,1557.1901,-0.022595627,63.540066,-20.260387,830.32477,-0.011456111,29.478119,59.25445,424.9526,0.013062737,15.210666,-14.468289,518.7741,-0.021076897,17.644804,44.176353,233.21875,0.017243553,8.27623,-10.765623,349.3596,0.004536521,11.078274,21.107231,180.01028,0.00945874,6.559726,1.6838977,144.28792,-0.0066886907,5.2967796,3.7632036,105.34518,-0.002775884,4.263278,9.78525,92.79663,-0.0026821308,3.7504423,-6.182381,124.90102,-0.0013816962,4.3530493,15.72865,76.72042,0.009720592,2.6452549,1,ai_older_tracks_87.wav
0.26717514,0.004995908,-0.08155135,-0.21531391,1386.6117380554872,190818.92357070334,0.9769522386778303,2.2238348859922334,1541.5581215385937,99703.70480792974,2943.157203131047,1103774.5191987322,0.06384126173084366,0.0009620370949045607,129.19921875,64,0.4534355401992798,0.2645520567893982,7.4100135e-05,3.8376015e-08,16.911966,351.26804,1.0909749,0.72488874,3.4809635,17.293024,-0.054564591969936745,0.018512269692008147,0.35861114,0.07766314,0.42007852,0.110461466,0.29102919,0.052394684,0.38848352,0.097315505,0.31902513,0.06474584,0.452279,0.11709536,0.31271422,0.07319391,0.30271015,0.063035004,0.47548848,0.13206485,0.36431903,0.06854995,0.46502846,0.12788925,0.2631045,0.038977128,-83.26124,1428.761,-0.0028515807,25.785973,157.46681,455.95493,-0.010273131,9.54182,-38.034687,365.67447,-0.0014766429,7.837077,49.26058,264.2587,0.024100758,6.400436,-22.701353,276.5552,0.0029837724,5.504104,18.249184,206.73714,-0.0020389322,5.4418783,-8.308337,168.28955,-0.029367588,3.7392895,13.303145,117.45786,0.006147181,2.6543932,1.8563952,152.37018,0.014600323,2.1359513,6.263665,68.64765,-0.011590103,1.9351859,6.6048007,66.49717,0.0027958609,1.7950927,-0.81907386,74.53185,-0.0025445898,1.751054,16.56569,81.16745,-0.017016472,1.6127021,1,ai_older_tracks_88.wav
0.2428235,0.0049952804,-0.5016045,-0.14481497,1834.3823154308975,230353.1345488788,0.8190228358319812,1.7261742336565913,1737.405711549474,104534.36198794657,3704.4692662478233,1161141.4020839166,0.106820215750774,0.0017084681103025198,129.19921875,52,0.3363541066646576,0.29106447100639343,0.00025858128,8.341504e-07,15.36335,307.97296,1.0989909,0.68276215,2.972125,13.414089,-0.07693795050927026,0.02444402620332362,0.31933627,0.0637848,0.5229371,0.126657,0.30359805,0.051130638,0.3610688,0.09896104,0.27413067,0.047670625,0.4144257,0.11551089,0.29571307,0.06821728,0.30694112,0.07358198,0.50594926,0.12538321,0.32611623,0.072256714,0.3010225,0.088488124,0.22935279,0.045379143,-59.663162,2546.5994,0.06755502,24.815887,148.16992,344.39584,0.0072748046,9.643788,-60.075584,301.44598,0.013638504,8.608612,58.78465,432.4852,0.01447565,6.574633,-29.30797,261.58606,-0.036071625,6.2624774,37.182686,312.07596,0.024603866,5.752418,-18.913828,133.3545,0.013334097,4.260727,18.722195,97.997185,0.013780263,2.382195,-3.1669893,95.211334,0.0029083104,2.3518846,3.422887,66.821625,-0.012869247,1.8663876,10.977485,94.20032,0.0073052724,2.1388829,-6.6647186,62.973186,0.011225176,1.8033473,16.432178,64.33612,-0.0034279993,1.8572061,1,ai_older_tracks_89.wav
0.23040141,0.00811244,0.41565037,0.7725222,2148.866727631328,505528.0657878594,1.060300270565166,2.8264709244976176,1962.1478426104463,105934.4637972958,4551.080813570288,1622802.668306447,0.12236698493130804,0.004892955262901915,151.99908088235293,75,0.5571392178535461,0.3909224569797516,0.0003162818,8.590079e-07,9.044042,98.376945,1.8007315,3.284978,1.8096095,3.8122144,0.03157471565907346,0.022094371828312483,0.3354798,0.09327147,0.29825622,0.073821396,0.38563108,0.10871174,0.39611378,0.083009586,0.5379222,0.13358906,0.39186314,0.09994002,0.33300993,0.080941305,0.37613332,0.113605745,0.36397108,0.0931759,0.37076196,0.105569266,0.30865335,0.07173625,0.4294119,0.11467253,-89.36871,3486.2234,0.08697787,91.11904,115.95874,726.94794,0.015098877,23.347538,-46.40677,718.7587,-0.056892063,28.533566,46.253803,565.2715,0.012769498,13.342229,-35.840305,437.03802,0.0029244474,12.681406,40.726772,305.4556,0.0043318244,8.801843,-26.615244,292.64905,-0.007700394,10.529688,10.975086,274.37146,0.021858161,6.397868,-3.2853808,205.8466,-0.004210731,5.7083254,1.0688477,179.15895,-0.017647725,4.197135,10.853466,131.41469,-0.005512298,3.6102536,-9.864263,112.80812,-0.004291088,3.7221842,12.514124,101.44262,0.00042895635,2.6111279,1,ai_older_tracks_90.wav
0.14881632,0.0019370453,-0.3125896,1.1328712,1911.6558112851583,245189.92211209954,1.5750765601206473,5.948600769555529,2023.1985577062028,35948.43800391734,4452.414743523848,662258.1799037867,0.07397914449496903,0.0026612150574145477,95.703125,45,0.26015573740005493,0.2957462966442108,0.00025961708,7.533132e-07,20.575998,551.5459,1.4062049,3.1128063,2.4816065,7.008606,0.010694964348652945,0.03931914138236924,0.45835277,0.07323993,0.44894683,0.06906065,0.5083687,0.09840167,0.4341664,0.06746268,0.48892155,0.11249696,0.47288802,0.08410758,0.54775053,0.097746015,0.3814214,0.058803506,0.36001605,0.0667534,0.39148626,0.073979475,0.40575382,0.05578784,0.56192493,0.10901065,-139.79498,2036.5879,-0.013474969,53.949883,118.03193,443.2208,0.022014415,10.119939,-46.72307,367.3433,0.038534738,12.641915,66.75024,322.18842,0.016770482,5.1755924,-25.02439,203.35608,-0.021665584,5.98843,49.810146,194.37434,0.037979916,2.909179,-13.706206,160.0399,0.053753573,3.5219786,27.364962,124.65863,0.03273613,2.358397,3.8767354,98.72269,0.023311008,1.925854,4.9695325,79.93306,0.01892032,1.8906802,12.991537,88.67197,0.025822103,1.8665442,-4.8722367,56.515697,0.017040445,1.2576711,20.041449,60.515194,0.0074330173,1.393549,1,ai_older_tracks_91.wav
0.21131784,0.0034221576,-0.18016237,-0.27039623,2149.5190091937097,239278.04120273393,1.907280819828203,6.86348914109195,1918.1989552967082,43860.3289984766,4488.164527349797,725822.4345060932,0.12951697948916407,0.003391661280306132,123.046875,57,0.3235693573951721,0.27683043479919434,0.00032961936,2.8701004e-07,10.881979,153.58221,1.1049249,0.7889278,2.2926002,6.597224,0.03778452578530101,0.010023107406743404,0.5135005,0.1232934,0.32229313,0.048984203,0.31402838,0.07157886,0.33554643,0.08560574,0.34791878,0.07354357,0.37769422,0.095860735,0.38598207,0.06851292,0.5129785,0.11058396,0.42503545,0.09649602,0.4175801,0.09439715,0.37488195,0.087765224,0.38507107,0.07290003,-50.40238,894.44183,-0.087278284,33.171597,134.00061,384.92804,-0.049587984,10.8674135,-62.638287,216.94563,0.025050715,8.164341,62.524193,167.62546,0.040735424,5.942454,-40.984116,149.06738,0.018018909,3.8799553,39.122917,109.583954,0.02287974,4.3026605,-27.405052,89.15463,-0.005184838,2.7855656,15.58832,88.09971,-0.007133943,2.5873532,-5.8436503,94.0591,0.024583533,2.6948128,-0.11092365,49.601974,0.0030705621,1.4667541,11.149711,69.92514,-0.022018336,1.9627092,-13.879826,59.531105,0.0035846455,1.9586321,13.643041,48.553673,-0.013426028,1.6279985,1,ai_older_tracks_92.wav
0.22930206,0.012834405,-0.5854949,-1.010381,2177.3571426041567,510750.7058028279,0.7856546728747683,1.1576132152062222,1956.1462633658443,48655.83187649835,4551.730809639851,992756.2179388612,0.1077937548374613,0.008672059242173872,95.703125,47,0.4190324544906616,0.494060218334198,0.00058922026,1.0599581e-05,22.941473,581.6579,1.4500448,3.802077,3.0875926,11.220784,-0.00082000089091812,0.017412875920215697,0.45742312,0.07989225,0.38519555,0.05629125,0.39810634,0.05561948,0.49272937,0.061776638,0.70336926,0.074985,0.73143595,0.07664624,0.61679906,0.06455216,0.5651784,0.07299253,0.490725,0.07225257,0.460299,0.079381,0.44790962,0.056766037,0.5413635,0.090655215,-106.72319,6205.099,0.14888397,159.59645,102.486725,1244.7771,0.0534463,26.850534,-58.65856,766.24084,-0.01079466,12.675311,52.375847,674.6529,0.042828225,10.644335,-32.24013,306.8501,0.031559583,8.182317,42.90277,334.84372,0.031131065,6.3141656,-16.246708,208.65231,0.022305455,4.8138337,16.064342,164.4545,0.018892337,2.9898877,-2.86397,172.41995,0.012447718,2.720324,1.6507461,149.56721,0.006360768,2.3053675,14.563869,134.70897,0.02530372,2.0359776,-6.035826,133.5785,0.012521865,2.6273057,15.713113,127.590416,0.012314261,2.0883758,1,ai_older_tracks_93.wav
0.13759781,0.00070430373,0.6620013,1.6538181,1876.050087187783,244732.74739701895,1.4335016365882205,4.567595593484627,2129.5870766968505,64348.76358139828,4547.130837455254,1213936.7241453624,0.0710309385884288,0.002119471772241607,103.359375,51,0.21037180721759796,0.19287168979644775,0.00014774608,1.9902636e-08,6.3743033,59.72918,1.1132421,1.049936,2.5158172,7.5400314,0.028040592919566003,0.06315968888027594,0.3192999,0.08727439,0.32455435,0.056637548,0.40700027,0.11850097,0.2821603,0.035869066,0.4038296,0.12882759,0.3114146,0.05892649,0.44764227,0.12569335,0.41307223,0.13308132,0.35880873,0.07811277,0.35146263,0.059590034,0.31603968,0.061189517,0.39885134,0.1264252,-148.15564,724.66473,-0.040221676,21.038206,127.44754,232.32481,0.010834459,7.4214897,-32.48037,125.69025,0.02366041,4.161737,62.022476,169.61249,0.0015988653,5.170222,-21.859987,135.95587,0.023253636,3.7144516,53.527077,87.95482,-0.011761554,2.6028037,-12.502981,87.67089,0.01458114,2.5208826,28.894907,59.12148,-0.0021230488,1.861159,-2.952464,54.384033,0.008993079,1.4122887,8.923454,49.143818,-0.00448852,1.5326291,8.79187,54.099266,-0.014343385,1.6062771,-7.7957397,44.661766,0.0032855782,1.17064,17.04295,33.344864,-0.015723886,1.0285628,1,ai_older_tracks_94.wav
0.29723758,0.0057887705,-0.29416978,-0.13136196,1856.3198058392443,485324.82313050324,1.0717166733213737,1.7730924071855387,1745.1562611674947,151184.42620050334,3743.8190283051954,1811513.4944157845,0.0861446038119195,0.0022834354079108244,123.046875,58,0.41012609004974365,0.2559702396392822,0.0001518344,2.5329456e-07,13.346838,233.13383,1.9494761,2.596599,1.7236633,3.372405,0.03678876340038429,0.01669164716346589,0.3935555,0.0812827,0.36476937,0.0788025,0.3828434,0.079842664,0.43100414,0.096272275,0.4572426,0.104857504,0.45868355,0.11737953,0.41702375,0.102594845,0.38215682,0.08489388,0.4253318,0.09230106,0.49712023,0.103387624,0.49258724,0.09441872,0.46666205,0.0998387,-77.55887,2275.1208,-0.00082351256,75.44727,136.89902,1006.2858,-0.014763101,34.195755,-44.565598,1051.2008,-0.021407668,44.25026,59.445858,1051.4789,0.06342266,36.52836,-32.407574,521.2212,-0.0051063416,19.15758,27.016459,453.32388,-0.020851076,18.13068,-13.266801,323.6195,0.021995068,12.219837,18.06855,212.38641,0.002180163,8.232984,3.841299,294.8399,-0.023513729,10.251336,4.4358907,136.43253,-0.01473511,4.656834,12.85582,153.17142,0.014223051,5.255164,-2.6789687,145.87852,-0.016120188,5.5927477,16.019289,176.62546,-0.0034937998,7.1496572,1,ai_older_tracks_95.wav
0.1426468,0.0032523612,-0.3339489,-0.5907428,1878.6860562607476,236476.09902932492,0.7409988280057297,1.8891458560223917,1978.4632008965625,67833.16366418154,4334.448790181163,835204.9266601627,0.0650434464493034,0.0019577309029485037,107.666015625,54,0.2822476029396057,0.3997949957847595,0.0002730022,1.2586203e-06,21.538292,567.777,1.4260358,3.1822944,2.9374797,13.89863,0.005721392854459959,0.013355304326103077,0.3968112,0.075578175,0.41593868,0.07334608,0.5167563,0.12726751,0.45044032,0.083674714,0.43568015,0.10624947,0.41602036,0.08649432,0.50536346,0.111656,0.37899217,0.088716775,0.35699892,0.081879005,0.40565667,0.091660716,0.39162177,0.058970254,0.52413183,0.12407498,-158.74133,3128.3079,0.0027828866,91.09829,113.30578,456.6793,-0.015393555,12.1499405,-38.21492,395.0438,0.00030448008,13.222253,66.16046,520.50385,0.0032232716,10.689046,-25.541391,166.58943,-0.014944995,4.3214855,40.977814,337.58258,-0.006684882,7.5406666,-8.289488,165.90222,-0.012418431,4.2871814,17.06839,177.3791,-9.183618e-05,4.270627,-0.13233395,93.58406,0.00560398,2.6253622,2.178011,78.37562,0.004737049,2.2069016,8.274985,60.986248,-0.0002276329,1.9201711,-8.574968,52.61611,-0.0006249268,1.9604027,15.596855,66.88784,0.00079174695,1.827314,1,ai_older_tracks_96.wav
0.14723954,0.0062450054,0.5072164,-0.5953996,1869.3786690919653,347073.45854107995,1.1946661427853336,3.1321072982764786,1870.0914280839736,91224.74122481552,3970.8009891096654,1378823.5805983637,0.09722579152960527,0.002469378890928275,92.28515625,39,0.3729672133922577,0.5367128252983093,0.00024217459,1.4474901e-07,11.954571,215.20605,1.5836918,2.4115176,1.9793859,4.9844246,0.017377179536796336,0.015058497652209214,0.4246307,0.12672946,0.28914702,0.067393735,0.31076697,0.079575434,0.4516406,0.12697385,0.31395793,0.0742642,0.34859964,0.114692904,0.2950639,0.07116423,0.3723012,0.097688824,0.29304415,0.08604122,0.3160524,0.075905904,0.51312673,0.118223324,0.3630711,0.076270185,-144.2258,3372.3618,0.009250842,91.47217,124.92913,542.3224,-0.00600942,18.770842,-29.41026,524.1265,-0.01031673,16.184912,60.866837,425.48975,0.007479505,15.95285,-24.832397,288.5435,-0.005364073,10.224705,23.332357,277.38602,0.022328667,10.151784,-30.216228,216.2976,0.0046166633,6.695026,9.813067,150.13148,0.012019559,4.8890634,-6.987905,138.61317,-0.0016064268,3.3136134,-5.2893844,123.0025,0.003428547,3.1751704,3.492774,105.62316,0.0045871055,3.2193086,-13.77598,70.60613,-0.0094061075,2.337932,9.057469,65.94283,0.008132929,1.9482361,1,ai_older_tracks_97.wav
0.23582608,0.005110378,0.05095111,-0.7635648,1137.207274441763,137247.49852724245,1.5283350373749072,5.22374359756903,1340.064626630318,151064.55869258815,2372.6439862797506,1197924.2711295069,0.054190526436726005,0.0006938808456215097,107.666015625,53,0.33989661931991577,0.303134024143219,5.4441352e-05,1.3498847e-08,16.699116,354.63348,0.9636839,0.3175015,2.24722,7.3546257,-0.0765535977821478,0.03272448311063426,0.29802418,0.05491963,0.499485,0.11691161,0.35451844,0.04816738,0.51445204,0.12838605,0.33365613,0.06151125,0.357746,0.09530125,0.25168353,0.050079066,0.29857415,0.050815675,0.5797119,0.12309265,0.36695293,0.05416624,0.37151784,0.09245951,0.27016452,0.05227852,-110.88959,971.36774,-0.0004605553,18.757584,180.21573,545.2583,0.035059743,12.385836,-28.651691,309.90607,-0.011572758,4.1893106,42.428528,332.99976,0.003671094,7.111939,-17.400772,210.15659,0.055854537,5.5442924,16.932676,267.56647,-0.016000943,5.5568047,-7.3811755,175.89455,0.010499023,4.2000036,6.7032113,160.3783,-0.013332188,2.887088,9.727172,103.166145,-0.008239563,1.6525346,5.6623363,59.463852,0.0011661525,1.0920339,7.7587,58.736176,-0.008785143,1.3467702,-4.7974806,68.50921,-0.006499388,1.1543831,10.850496,65.47465,-0.02194072,1.4395455,1,ai_older_tracks_98.wav
